,AAL,ADM,AES,AGN,ALKS,portfolioreturn,portfoliostandarddeviation,returnoverrisk
540,-0.019,-0.011,0.017,-0.017,-0.0175,0.00439379636455,0.000611710727515,7.18280090068
541,-0.0195,-0.009,0.0155,-0.0055,-0.02,0.00268817072535,0.000507565434277,5.29620526499
542,-0.018,-0.0175,0.033,-0.0115,-0.0175,0.00371706310062,0.000636173101368,5.84284857789
543,-0.0075,-0.016,0.039,-0.014,-0.0055,0.00295199473713,0.000563158671674,5.2418525819
544,-0.0175,-0.018,0.0335,-0.006,-0.017,0.00284292014273,0.000593852291808,4.78725127771
545,-0.0125,-0.0125,0.0245,-0.0185,-0.0175,0.0047673571493,0.000586501383638,8.12846701184
546,-0.007,-0.0065,0.021,-0.0195,-0.018,0.00472644180136,0.000524889460754,9.00464222422
547,-0.0175,-0.012,0.02,-0.0195,-0.014,0.00449316320403,0.000616699396826,7.28582389922
548,-0.006,-0.0115,0.027,-0.015,-0.0155,0.00406328738247,0.000493711755741,8.23008027503
549,-0.0175,-0.0175,0.042,-0.0135,-0.0135,0.00344110294336,0.000693343033874,4.96305980624
550,-0.0135,-0.0055,0.037,-0.019,-0.0105,0.00326441010897,0.000633562479591,5.15246753734
551,-0.01,-0.015,0.0155,-0.0165,-0.0195,0.00513149830452,0.000524650414333,9.78079529595
552,-0.006,-0.0115,0.0455,-0.017,-0.0195,0.00435798127563,0.000677523648894,6.43222016344
553,-0.012,-0.0115,0.027,-0.011,-0.0195,0.00366110790748,0.00052302329415,6.99989455236
554,-0.013,-0.0175,0.021,-0.009,-0.0165,0.00363926487053,0.000488844944545,7.44462003983
555,-0.0135,-0.0155,0.0155,-0.009,-0.0185,0.00378855165651,0.000474842934654,7.97853643808
556,-0.0175,-0.0185,0.0385,-0.02,-0.014,0.00467718008936,0.000732549669313,6.3847958511
557,-0.0135,-0.0145,0.0495,-0.0055,-0.012,0.00172974049347,0.000664496151223,2.60308579709
558,-0.0065,-0.008,0.02,-0.0135,-0.02,0.0041390694845,0.000457470670748,9.04772644274
559,-0.0175,-0.0125,0.0395,-0.006,-0.0075,0.00130894164905,0.000594771694851,2.20074637106
560,-0.018,-0.0075,0.0165,-0.0055,-0.013,0.00188561507525,0.000450353039181,4.18697091214
561,-0.0145,-0.006,0.042,-0.02,-0.0175,0.00402131312855,0.000717591001971,5.60390684597
562,-0.017,-0.011,0.0355,-0.0165,-0.013,0.003499990897,0.000649654954121,5.38746125894
563,-0.0115,-0.014,0.0375,-0.011,-0.0145,0.003137888767,0.000578027466887,5.42861532843
564,-0.017,-0.0145,0.044,-0.007,-0.0155,0.00234193496444,0.000659440515102,3.55139684445
565,-0.0055,-0.0155,0.0145,-0.0195,-0.012,0.00504562807964,0.000480308461358,10.504974377
566,-0.0155,-0.0195,0.027,-0.0075,-0.0155,0.00325618428248,0.00054069838181,6.0221824071
567,-0.02,-0.0165,0.044,-0.015,-0.0055,0.00267803939101,0.000721313609403,3.71272544438
568,-0.0065,-0.0185,0.04,-0.0195,-0.01,0.00447872300967,0.000635403156686,7.04863197884
569,-0.0065,-0.018,0.02,-0.007,-0.0115,0.00307252213382,0.000382386618895,8.03511938442
570,-0.0195,-0.018,0.042,-0.0195,-0.007,0.00371950497278,0.000747223237748,4.97776940662
571,-0.0175,-0.007,0.0435,-0.007,-0.015,0.00168126436314,0.000644624587011,2.60812944001
572,-0.0165,-0.008,0.036,-0.02,-0.0135,0.00386201089898,0.00068006066871,5.6789211267
573,-0.0155,-0.0155,0.0355,-0.0185,-0.009,0.00382231796007,0.000650895811672,5.87239599876
574,-0.012,-0.0105,0.046,-0.017,-0.016,0.00374297644747,0.000700679350685,5.34192486737
575,-0.015,-0.0175,0.0125,-0.0055,-0.01,0.00257238966589,0.000423098329736,6.07988612834
576,-0.006,-0.0115,0.036,-0.0175,-0.0145,0.00415239092995,0.000580760240196,7.14992288133
577,-0.018,-0.006,0.019,-0.018,-0.0165,0.00402935101018,0.000599809465408,6.71771827981
578,-0.0135,-0.0065,0.0225,-0.0135,-0.007,0.0024576468841,0.000467798743564,5.25364148132
579,-0.0055,-0.0185,0.0265,-0.0115,-0.0175,0.00430444810287,0.000488267032846,8.81576640098
580,-0.0115,-0.0105,0.048,-0.0195,-0.011,0.00360517848826,0.000719000194392,5.01415509534
581,-0.017,-0.018,0.0325,-0.018,-0.01,0.0040715309106,0.000654326954597,6.22247162829
582,-0.0105,-0.01,0.0435,-0.0195,-0.011,0.00369585134406,0.000673132763707,5.49052362822
583,-0.015,-0.0145,0.025,-0.017,-0.0165,0.00450957848718,0.000598252153965,7.53792269245
584,-0.0155,-0.02,0.024,-0.01,-0.009,0.00310820985952,0.000520988678478,5.96598350006
585,-0.0075,-0.0075,0.0435,-0.017,-0.0125,0.00333523715032,0.00063383461669,5.26199904911
586,-0.006,-0.0105,0.026,-0.0165,-0.0105,0.00374075770594,0.000476636504161,7.84824005985
587,-0.0065,-0.007,0.028,-0.0145,-0.015,0.00353263628207,0.00048629327206,7.26441529225
588,-0.019,-0.0185,0.0225,-0.0175,-0.0165,0.00485482336866,0.000654745159073,7.41482896268
589,-0.0085,-0.006,0.012,-0.011,-0.009,0.00260569691423,0.000337711075814,7.71575793881
590,-0.006,-0.0105,0.022,-0.0075,-0.0085,0.00221198020346,0.000348608602167,6.34516816196
591,-0.015,-0.016,0.012,-0.017,-0.006,0.00387541665073,0.000514219631365,7.53650077583
592,-0.0085,-0.0135,0.0155,-0.0115,-0.01,0.00331264223735,0.000389749894809,8.4994050838
593,-0.009,-0.0095,0.016,-0.0055,-0.007,0.00171594508564,0.000308661569156,5.55930914992
594,-0.0115,-0.012,0.016,-0.0105,-0.0165,0.00358715751528,0.000442058195021,8.11467258311
595,-0.01,-0.019,0.0375,-0.014,-0.0175,0.00435969225032,0.000619460610534,7.03788453403
596,-0.0165,-0.018,0.043,-0.007,-0.0135,0.00246226065482,0.000650029704622,3.78792020935
597,-0.011,-0.017,0.039,-0.018,-0.0075,0.00376396077062,0.000630525500668,5.96956152707
598,-0.014,-0.013,0.041,-0.017,-0.012,0.00360140151025,0.000665855047496,5.4086869564
599,-0.0165,-0.009,0.036,-0.0135,-0.02,0.00356894812303,0.000645910211222,5.5254554906
600,-0.0095,-0.016,0.0205,-0.009,-0.0065,0.00262767661735,0.000397941484409,6.60317338178
601,-0.009,-0.015,0.048,-0.017,-0.016,0.00414798493382,0.000706735168951,5.86922105486
602,-0.0145,-0.013,0.0135,-0.0115,-0.0165,0.00379687220227,0.000484576959534,7.8354369261
603,-0.0125,-0.0085,0.0405,-0.0165,-0.0115,0.00316224878022,0.000634900138535,4.98070261493
604,-0.008,-0.0095,0.043,-0.019,-0.0185,0.00441085278773,0.000677538186967,6.51011687987
605,-0.0135,-0.006,0.032,-0.0095,-0.0195,0.00282200712743,0.00054654971845,5.16331274568
606,-0.0085,-0.017,0.0385,-0.02,-0.018,0.00521432270221,0.000669845176401,7.78437000955
607,-0.017,-0.019,0.0495,-0.0085,-0.0155,0.00281781021704,0.000727388435254,3.87387272119
608,-0.0135,-0.009,0.042,-0.016,-0.0055,0.00245999647181,0.00063484939859,3.87492919938
609,-0.017,-0.0185,0.0175,-0.015,-0.017,0.00468182777007,0.000589848938248,7.93733355523
610,-0.007,-0.01,0.0355,-0.019,-0.0115,0.00394965213192,0.000582657266096,6.77868853913
611,-0.006,-0.0195,0.0235,-0.0055,-0.017,0.00344302562521,0.000426369197985,8.07522129057
612,-0.0055,-0.008,0.0425,-0.0135,-0.0065,0.00230274387503,0.000569134992524,4.04604163384
613,-0.006,-0.011,0.024,-0.0055,-0.0065,0.00169111530213,0.000345849588248,4.88974212952
614,-0.0075,-0.013,0.0265,-0.0055,-0.0155,0.00265479680601,0.000420674912835,6.31080372279
615,-0.0085,-0.008,0.0215,-0.013,-0.014,0.00336764515647,0.000439177364508,7.66807542607
616,-0.015,-0.0075,0.0495,-0.0125,-0.019,0.00292494929396,0.000725795978129,4.02998829161
617,-0.0085,-0.0055,0.0285,-0.0095,-0.012,0.00225322061696,0.000440245937389,5.11809519543
618,-0.018,-0.019,0.019,-0.0135,-0.012,0.0039220244313,0.000570187874477,6.87847744026
619,-0.016,-0.0065,0.0115,-0.0145,-0.008,0.00289449935129,0.000471676848554,6.13661526989
620,-0.0125,-0.0125,0.012,-0.0055,-0.008,0.00204998855812,0.0003520493011,5.82301555979
621,-0.02,-0.0135,0.0135,-0.0155,-0.0055,0.00320870277225,0.000557301836613,5.7575671951
622,-0.017,-0.0065,0.0395,-0.0115,-0.0185,0.00280661042112,0.00064922134632,4.32304088125
623,-0.014,-0.008,0.0445,-0.0165,-0.0115,0.00298761680774,0.0006799045672,4.3941708173
624,-0.0195,-0.018,0.03,-0.0165,-0.0055,0.00336944144172,0.000640641827432,5.25947775722
625,-0.0195,-0.006,0.0145,-0.01,-0.02,0.00317767222631,0.000537304803492,5.91409606924
626,-0.0095,-0.01,0.016,-0.01,-0.0075,0.00250198785924,0.000360528217738,6.93978372882
627,-0.0135,-0.011,0.038,-0.009,-0.0075,0.00180942081972,0.000556106440042,3.25373110153
628,-0.0055,-0.0155,0.018,-0.0125,-0.0085,0.00351117487082,0.000388454414964,9.03883373586
629,-0.0165,-0.0145,0.046,-0.02,-0.0135,0.00416081220452,0.000762610432979,5.45601269611
630,-0.0195,-0.019,0.019,-0.016,-0.0145,0.00452379312456,0.0006265851632,7.21975780826
631,-0.0105,-0.0155,0.032,-0.014,-0.01,0.00343576923828,0.00053985843028,6.36420410533
632,-0.0105,-0.013,0.0105,-0.014,-0.015,0.00422392351007,0.000451153660278,9.36249416101
633,-0.0135,-0.019,0.047,-0.0125,-0.019,0.00395661614922,0.000715198284274,5.53219468813
634,-0.0175,-0.0115,0.038,-0.016,-0.007,0.0027892876997,0.000649465555907,4.29474307657
635,-0.0065,-0.0185,0.0235,-0.02,-0.012,0.00513384678049,0.000541798426644,9.47556605561
636,-0.0155,-0.0175,0.039,-0.018,-0.0115,0.00407619668075,0.00068423756127,5.95728283782
637,-0.0155,-0.0175,0.023,-0.008,-0.012,0.00291351965483,0.000498837730873,5.84061604508
638,-0.01,-0.0105,0.0375,-0.009,-0.02,0.00313283378883,0.000567664738368,5.51880991909
639,-0.0115,-0.01,0.0165,-0.02,-0.0095,0.00421090585461,0.000516007601887,8.16055003688
640,-0.0125,-0.019,0.016,-0.0095,-0.0135,0.00366736841113,0.00045993586659,7.97365171435
641,-0.02,-0.0145,0.044,-0.0095,-0.0105,0.00214938238568,0.000689689011762,3.11645154414
642,-0.006,-0.0105,0.035,-0.0135,-0.0055,0.00256164917052,0.000500704507142,5.11608969757
643,-0.0145,-0.0075,0.0225,-0.0185,-0.0065,0.00324855485854,0.000536467038978,6.05546030325
644,-0.0155,-0.0065,0.0415,-0.0065,-0.0155,0.00171486884182,0.000606556355358,2.82722096087
645,-0.02,-0.0165,0.013,-0.0165,-0.0175,0.00482300253592,0.000630074236896,7.65465758396
646,-0.0105,-0.0075,0.018,-0.019,-0.0115,0.00404547381832,0.000501201388078,8.07155350035
647,-0.006,-0.0085,0.0235,-0.0185,-0.0105,0.00395113132705,0.000480581138555,8.22156969983
648,-0.0175,-0.0065,0.04,-0.0095,-0.0165,0.00226507803217,0.00063533351664,3.56517950469
649,-0.017,-0.015,0.0375,-0.0155,-0.0185,0.00417174767569,0.000685970709969,6.08152449523
650,-0.0115,-0.013,0.0455,-0.02,-0.0095,0.00379327973664,0.000701735756165,5.40556712882
651,-0.014,-0.019,0.033,-0.0135,-0.0105,0.00356745882338,0.000589083345329,6.05594921613
652,-0.014,-0.0105,0.0395,-0.014,-0.019,0.00366108233282,0.000650402642978,5.62894750251
653,-0.0125,-0.006,0.015,-0.0115,-0.0175,0.00335306860901,0.00044892763611,7.46906258226
654,-0.0115,-0.016,0.0115,-0.012,-0.008,0.0033988405659,0.000418835704104,8.1149733239
655,-0.016,-0.013,0.0475,-0.0095,-0.017,0.00271391709255,0.000697130265282,3.89298417772
656,-0.016,-0.0195,0.015,-0.016,-0.0155,0.00485592720604,0.000579478624104,8.37982110825
657,-0.015,-0.0155,0.0295,-0.007,-0.0165,0.0029107974359,0.000534834607176,5.44242537197
658,-0.0185,-0.006,0.022,-0.018,-0.0095,0.00324543428761,0.000585848586799,5.53971514269
659,-0.015,-0.0165,0.027,-0.0155,-0.02,0.00474007943002,0.000616588943135,7.68758422089
660,-0.012,-0.017,0.0335,-0.014,-0.009,0.00337995353831,0.000565571826355,5.97617027724
661,-0.0175,-0.007,0.0255,-0.009,-0.0085,0.00175564899397,0.000499537574199,3.51454842369
662,-0.0145,-0.009,0.042,-0.017,-0.0125,0.00329030087244,0.000672617207187,4.89178813341
663,-0.0165,-0.0135,0.045,-0.017,-0.0195,0.00423045333386,0.00074872458311,5.65021294784
664,-0.014,-0.0145,0.0395,-0.013,-0.0185,0.0037773415013,0.000648627112276,5.82359483562
665,-0.017,-0.0105,0.012,-0.0165,-0.008,0.00349397743677,0.000521825949245,6.69567590846
666,-0.011,-0.0195,0.041,-0.012,-0.016,0.00382608003312,0.00063331659608,6.04133865559
667,-0.0115,-0.0055,0.047,-0.02,-0.0185,0.00405305749404,0.000737956281463,5.49227318183
668,-0.0085,-0.0135,0.022,-0.0115,-0.01,0.00316455814308,0.000423538081084,7.47172045304
669,-0.0135,-0.006,0.0155,-0.0125,-0.014,0.00312012351839,0.000453885751547,6.87424865787
670,-0.018,-0.009,0.0195,-0.0195,-0.012,0.00404681226227,0.000604286152474,6.69684758735
671,-0.019,-0.0095,0.048,-0.016,-0.018,0.00345838123769,0.000773423714734,4.47152210594
672,-0.0165,-0.0135,0.022,-0.0125,-0.008,0.00289263171087,0.000514816400131,5.61876371875
673,-0.018,-0.0185,0.046,-0.018,-0.0075,0.00352537606178,0.00075060227951,4.6967297569
674,-0.0065,-0.011,0.0175,-0.0115,-0.007,0.00282132474157,0.000356530413732,7.91327929654
675,-0.0075,-0.0115,0.0175,-0.013,-0.01,0.00337029464906,0.000398366275337,8.46029108817
676,-0.0125,-0.0175,0.024,-0.0055,-0.0145,0.00283284758736,0.000462496464399,6.12512268831
677,-0.0095,-0.0165,0.049,-0.016,-0.0125,0.00372405237755,0.000701710333099,5.30710779348
678,-0.0155,-0.0105,0.0255,-0.013,-0.012,0.00307807189176,0.000531567747088,5.79055427764
679,-0.0105,-0.017,0.0115,-0.012,-0.0075,0.00345843355064,0.000410185549473,8.43138807567
680,-0.0055,-0.0155,0.033,-0.0155,-0.0195,0.00474457331276,0.000570443572608,8.3173402955
681,-0.0195,-0.0085,0.0135,-0.01,-0.0055,0.00195043532646,0.000477289716786,4.08648093152
682,-0.011,-0.01,0.042,-0.007,-0.01,0.00164391605711,0.000566314442905,2.90283265367
683,-0.0055,-0.009,0.0355,-0.0125,-0.0175,0.00348745685601,0.000536560207192,6.49965616024
684,-0.02,-0.0125,0.0145,-0.016,-0.0125,0.00388500463132,0.000588301399751,6.60376574485
685,-0.011,-0.0145,0.015,-0.016,-0.0135,0.00439379141142,0.000489605476683,8.97414677871
686,-0.0065,-0.0095,0.025,-0.012,-0.0145,0.00335912154125,0.000441378485834,7.6105239586
687,-0.0195,-0.013,0.0435,-0.0115,-0.015,0.00281982887043,0.000703556915068,4.00796127511
688,-0.016,-0.007,0.04,-0.012,-0.019,0.0029933438629,0.000650190381958,4.60379597417
689,-0.011,-0.017,0.02,-0.008,-0.0065,0.00251936476302,0.000407727755442,6.17903669641
690,-0.008,-0.016,0.033,-0.009,-0.0055,0.00228571636022,0.000476895275711,4.79291047037
691,-0.0095,-0.007,0.037,-0.015,-0.0065,0.00246896867612,0.000551270509479,4.47868810986
692,-0.019,-0.0125,0.0445,-0.0155,-0.0195,0.00385257706706,0.000753435902076,5.11334415634
693,-0.018,-0.0055,0.027,-0.0145,-0.0075,0.00235294320705,0.00055900676484,4.20914979038
694,-0.016,-0.007,0.038,-0.006,-0.0085,0.00104068166346,0.000558219887396,1.86428625522
695,-0.0195,-0.012,0.02,-0.017,-0.0165,0.00429196051028,0.000624720634757,6.87020769203
696,-0.0105,-0.013,0.0165,-0.0185,-0.0185,0.0051476260658,0.000543935303825,9.46367339938
697,-0.006,-0.006,0.0345,-0.0085,-0.007,0.00157008048761,0.00045638014393,3.44029096904
698,-0.011,-0.0085,0.0475,-0.0125,-0.011,0.00236476685855,0.000653239210904,3.62006263414
699,-0.013,-0.02,0.0265,-0.0075,-0.0055,0.00237797131316,0.000478425095464,4.9704150884
700,-0.008,-0.0175,0.028,-0.014,-0.011,0.00386076914293,0.000503078154743,7.67429296329
701,-0.0155,-0.008,0.0415,-0.0065,-0.0175,0.0020367512062,0.000615467369451,3.30927569405
702,-0.0065,-0.0125,0.0235,-0.0095,-0.0125,0.00304167752187,0.000405685060916,7.4976325601
703,-0.0125,-0.02,0.0175,-0.0175,-0.007,0.00432488780959,0.000526866462833,8.20869824649
704,-0.016,-0.011,0.043,-0.0075,-0.0065,0.00128708455724,0.000613566356192,2.09771045015
705,-0.018,-0.0155,0.016,-0.008,-0.0115,0.0027892120976,0.00049152342708,5.67462697387
706,-0.0195,-0.014,0.026,-0.013,-0.0145,0.00348603927462,0.00060421537801,5.76953086846
707,-0.017,-0.0145,0.012,-0.019,-0.0195,0.00536440857434,0.000623351139355,8.60575723001
708,-0.0145,-0.0115,0.028,-0.015,-0.0115,0.00339616549865,0.000555561129093,6.11303656933
709,-0.013,-0.012,0.0135,-0.0165,-0.0105,0.00394642527992,0.000489529538113,8.06166936345
710,-0.015,-0.015,0.043,-0.0145,-0.0185,0.00394604284611,0.000697866359942,5.65443911988
711,-0.0125,-0.0175,0.0255,-0.011,-0.019,0.00411697491331,0.000537607923124,7.6579505923
712,-0.0095,-0.019,0.036,-0.014,-0.0095,0.00360678085311,0.000572888523984,6.29578129446
713,-0.012,-0.013,0.0325,-0.02,-0.0065,0.00377458567227,0.000598290448011,6.30895192263
714,-0.0095,-0.015,0.0465,-0.0125,-0.0075,0.00260654638531,0.000636254085122,4.09670671868
715,-0.007,-0.006,0.0375,-0.017,-0.011,0.00321446757107,0.000571521588794,5.6244027069
716,-0.0055,-0.0185,0.027,-0.012,-0.009,0.00352041660467,0.000456312835288,7.71491909151
717,-0.012,-0.014,0.0345,-0.016,-0.0085,0.00337948215323,0.00058027840584,5.82389783803
718,-0.02,-0.0175,0.017,-0.017,-0.0195,0.00509211077697,0.000657456359561,7.74516924647
719,-0.016,-0.016,0.0265,-0.007,-0.012,0.00254019438254,0.000510772375781,4.97324151224
720,-0.01,-0.019,0.036,-0.014,-0.015,0.00414342302497,0.000597360404177,6.93621973602
721,-0.0085,-0.019,0.015,-0.019,-0.008,0.0047522435682,0.000496264098825,9.57603739511
722,-0.017,-0.0105,0.0335,-0.016,-0.015,0.00362653574455,0.000638670001246,5.67826222851
723,-0.0075,-0.0185,0.0235,-0.012,-0.0125,0.00389344854507,0.000462543497871,8.41747546552
724,-0.015,-0.0085,0.011,-0.0065,-0.019,0.00293671356775,0.000433743455969,6.77062334276
725,-0.01,-0.0065,0.032,-0.017,-0.0135,0.00354473375878,0.000559324372629,6.33752779647
726,-0.0095,-0.01,0.0335,-0.0145,-0.0055,0.00261272202761,0.000518858160815,5.0355226629
727,-0.019,-0.014,0.0125,-0.0155,-0.02,0.00475322333191,0.000608749767395,7.80817272793
728,-0.0055,-0.007,0.036,-0.0095,-0.0155,0.00264048988223,0.000505533288045,5.2231770779
729,-0.006,-0.015,0.0105,-0.0085,-0.0175,0.0038978812276,0.000369865257741,10.5386519713
730,-0.006,-0.0115,0.03,-0.0085,-0.0195,0.00337041670222,0.00047675138026,7.06954786451
731,-0.012,-0.018,0.021,-0.017,-0.019,0.0052207035401,0.000576957331252,9.04868221151
732,-0.008,-0.015,0.021,-0.0065,-0.016,0.00313562181233,0.000404308957947,7.75550912416
733,-0.0125,-0.011,0.022,-0.0135,-0.01,0.00316281664691,0.000476264921134,6.64087676116
734,-0.0125,-0.006,0.0405,-0.015,-0.014,0.00297355192235,0.000627656979939,4.73754298509
735,-0.0095,-0.019,0.025,-0.013,-0.0185,0.0046012496038,0.00053046894575,8.67392830563
736,-0.014,-0.006,0.034,-0.006,-0.017,0.0019596209581,0.000530091796179,3.69675775446
737,-0.0155,-0.018,0.0305,-0.0055,-0.016,0.00278955076373,0.000544713038269,5.12113822829
738,-0.0105,-0.0135,0.045,-0.011,-0.0075,0.00225393666455,0.000615353140943,3.66283441911
739,-0.012,-0.014,0.042,-0.0165,-0.0065,0.00308712591906,0.000638467184031,4.8352147084
740,-0.0075,-0.018,0.0185,-0.007,-0.0185,0.00377927176547,0.000420658004136,8.98419078757
741,-0.011,-0.02,0.0455,-0.0065,-0.011,0.00239568066219,0.00062581831372,3.82807695088
742,-0.018,-0.012,0.0165,-0.006,-0.0135,0.00237915272784,0.000470965041195,5.05165462345
743,-0.018,-0.0175,0.0285,-0.017,-0.0115,0.0040860250296,0.000637490431831,6.40954722702
744,-0.014,-0.009,0.0205,-0.0065,-0.0075,0.00163741958982,0.000405351133645,4.03950909203
745,-0.013,-0.019,0.0265,-0.009,-0.019,0.00388593380457,0.000537261839838,7.23284908107
746,-0.017,-0.009,0.028,-0.007,-0.0115,0.00186013762578,0.00050848533726,3.65819324466
747,-0.007,-0.009,0.033,-0.0165,-0.018,0.00418241902011,0.000565647656132,7.39403580086
748,-0.0065,-0.0185,0.036,-0.016,-0.0055,0.00356700714761,0.000556419784218,6.41064039917
749,-0.013,-0.0115,0.0435,-0.0085,-0.008,0.00171018411878,0.000601637681695,2.842548216
750,-0.006,-0.012,0.028,-0.0155,-0.012,0.00380925921655,0.000489975566553,7.77438606449
751,-0.0195,-0.0105,0.0295,-0.016,-0.0065,0.00279450359586,0.000613465976929,4.5552707093
752,-0.0175,-0.0095,0.043,-0.011,-0.014,0.00242593784568,0.00066584393644,3.64340307528
753,-0.0145,-0.009,0.02,-0.0185,-0.0145,0.0042284545907,0.000563622251945,7.5022846882
754,-0.0165,-0.006,0.044,-0.02,-0.0115,0.0033173617271,0.000727676649847,4.55884042423
755,-0.0175,-0.015,0.0405,-0.0195,-0.0055,0.00341768109226,0.000703862374235,4.85560987113
756,-0.02,-0.013,0.0235,-0.014,-0.012,0.00335493003828,0.000595590845676,5.63294426473
757,-0.0145,-0.0155,0.022,-0.0085,-0.014,0.00308214453237,0.000485381126044,6.34994722084
758,-0.011,-0.0195,0.016,-0.017,-0.0165,0.00523436284499,0.000543554803883,9.62987137193
759,-0.018,-0.0085,0.0105,-0.007,-0.0105,0.00208947656112,0.000436899494236,4.78251082615
760,-0.016,-0.008,0.0435,-0.0055,-0.008,0.000867446152603,0.000606866192631,1.42938618617
761,-0.0065,-0.007,0.0135,-0.0115,-0.0185,0.00374041312764,0.000392520745968,9.52921129916
762,-0.013,-0.01,0.0445,-0.0055,-0.0145,0.00174383994629,0.000610266363484,2.8575062475
763,-0.015,-0.012,0.0475,-0.0055,-0.008,0.0011290557237,0.00064312610794,1.75557438853
764,-0.012,-0.008,0.0445,-0.0095,-0.015,0.00229146524405,0.000623626811261,3.67441746037
765,-0.01,-0.0145,0.0485,-0.016,-0.0065,0.00295801239258,0.000679425795259,4.35369456565
766,-0.0055,-0.013,0.0465,-0.0175,-0.0055,0.00314744490347,0.000643355339997,4.8922340545
767,-0.008,-0.011,0.021,-0.0055,-0.006,0.00165204819375,0.000335579084469,4.9229772361
768,-0.0165,-0.0135,0.0155,-0.0145,-0.011,0.00365670282162,0.000523001135826,6.99176841336
769,-0.0165,-0.0115,0.0275,-0.013,-0.0165,0.0035356603777,0.000577048274733,6.12714833839
770,-0.015,-0.0125,0.038,-0.0175,-0.0135,0.00382970549315,0.000661768729144,5.78707533991
771,-0.0085,-0.0065,0.0345,-0.0095,-0.0095,0.00194710405037,0.000485584219696,4.00981739397
772,-0.0195,-0.018,0.0225,-0.0165,-0.012,0.00419145814682,0.000628424219229,6.66979091284
773,-0.014,-0.0105,0.041,-0.018,-0.0155,0.0039072016973,0.000683552912149,5.71601938615
774,-0.009,-0.019,0.016,-0.0055,-0.006,0.00238544784771,0.000356622559519,6.68899872999
775,-0.018,-0.013,0.02,-0.0075,-0.0165,0.00291755706572,0.000514181944204,5.67417253486
776,-0.0185,-0.0075,0.036,-0.0105,-0.006,0.00151443268246,0.000591514388025,2.56026347477
777,-0.006,-0.0195,0.02,-0.016,-0.0055,0.00402687204206,0.000449943689376,8.94972445916
778,-0.015,-0.0085,0.0495,-0.0065,-0.0115,0.00130827265266,0.000668920586112,1.95579666679
779,-0.0095,-0.011,0.011,-0.0115,-0.01,0.00318395213252,0.000374049986392,8.51210332403
780,-0.019,-0.0195,0.018,-0.0135,-0.0065,0.00340568005009,0.00056258622275,6.05361438365
781,-0.016,-0.0065,0.01,-0.019,-0.007,0.00353827170945,0.000521790401797,6.78102107143
782,-0.0175,-0.0135,0.0345,-0.0175,-0.0135,0.00391880560645,0.000666196069203,5.88236074575
783,-0.012,-0.007,0.02,-0.0085,-0.0145,0.00256079293014,0.000419612067895,6.10276282803
784,-0.007,-0.0055,0.0185,-0.006,-0.0055,0.00132083762108,0.000291829451493,4.52606004748
785,-0.0085,-0.011,0.028,-0.0065,-0.0135,0.00238729719098,0.000431103564529,5.53764196682
786,-0.0185,-0.0175,0.0485,-0.0095,-0.018,0.0030842406643,0.000742023585355,4.15652645707
787,-0.0095,-0.015,0.0185,-0.0165,-0.0075,0.00387535918513,0.000466236124978,8.31200968247
788,-0.012,-0.0175,0.0145,-0.0065,-0.0195,0.0037222224434,0.000447933790838,8.30976032516
789,-0.0105,-0.019,0.0195,-0.014,-0.015,0.00450499752328,0.000505127939821,8.91852769988
790,-0.0105,-0.008,0.043,-0.0085,-0.0125,0.00196046183558,0.000584917780854,3.35168787777
791,-0.0125,-0.0185,0.025,-0.0105,-0.015,0.00372981294352,0.000514442402822,7.25020512123
792,-0.0185,-0.0085,0.037,-0.008,-0.008,0.00137870336403,0.000588868891075,2.34127389802
793,-0.012,-0.0155,0.0475,-0.015,-0.018,0.00399879574119,0.000714128682082,5.59954507013
794,-0.0115,-0.0175,0.0345,-0.0195,-0.0195,0.0053313746355,0.000668904197098,7.97031123236
795,-0.0125,-0.0145,0.044,-0.019,-0.0095,0.00376259079082,0.000690747103439,5.44713220234
796,-0.0135,-0.006,0.0335,-0.0085,-0.014,0.00207913240206,0.000525984412051,3.95284033981
797,-0.016,-0.008,0.013,-0.0145,-0.011,0.0032823854543,0.000492035078726,6.67103951776
798,-0.01,-0.0065,0.0135,-0.014,-0.0105,0.00319248883527,0.000406560402364,7.85243426735
799,-0.0095,-0.011,0.0425,-0.0105,-0.0105,0.00235867430357,0.000584423177301,4.03590137281
800,-0.0095,-0.0085,0.0175,-0.0055,-0.0125,0.00213739508359,0.000344673565544,6.20121557687
801,-0.017,-0.018,0.043,-0.016,-0.0175,0.00426818953354,0.000732830043962,5.82425566297
802,-0.0095,-0.0135,0.0205,-0.011,-0.006,0.00269049686132,0.000403362519627,6.67017070353
803,-0.014,-0.0065,0.0465,-0.007,-0.008,0.000971488415585,0.00062458969751,1.55540256181
804,-0.02,-0.02,0.0445,-0.018,-0.0165,0.00452534549889,0.000792645302103,5.7091683845
805,-0.016,-0.012,0.0265,-0.01,-0.018,0.00329036470841,0.000546687652883,6.01872877694
806,-0.011,-0.017,0.0295,-0.0145,-0.013,0.00397931674599,0.000549183103677,7.24588342094
807,-0.011,-0.0065,0.046,-0.015,-0.0185,0.00338254975569,0.000682264320267,4.95782888715
808,-0.0155,-0.0195,0.0215,-0.0095,-0.007,0.00284543782664,0.000495523466028,5.74228673659
809,-0.015,-0.019,0.011,-0.0105,-0.0135,0.00386735087707,0.000488035363439,7.92432509361
