,ALGN,CELG,FB,MRK,MSFT,THO,portfolioreturn,portfoliostandarddeviation,returnoverrisk
515,0.23,0.05,0.09,0.23,0.33,0.07,0.04028424662989232,0.015277429325773122,2.6368471927363157
516,0.07,0.43,0.03,0.05,0.16,0.26,-0.11475102171766598,0.017266973697697984,-6.645693896722879
517,0.14,0.1,0.07,0.16,0.05,0.48,-0.12917330626764317,0.016513363588279595,-7.822349794279603
518,0.4,0.22,0.08,0.18,0.09,0.03,0.03249813312298383,0.016622763574944143,1.9550379199262018
519,0.05,0.33,0.11,0.39,0.03,0.09,-0.0642226418411089,0.015108384247360449,-4.2507948427595155
520,0.01,0.49,0.13,0.1,0.11,0.16,-0.11714473997952671,0.017691218948546132,-6.62163191356318
521,0.08,0.06,0.03,0.45,0.15,0.23,-0.039645163043058006,0.014113941477040634,-2.808936334867861
522,0.15,0.06,0.06,0.17,0.01,0.55,-0.14462764194913807,0.016789182154270076,-8.614335148681093
523,0.28,0.03,0.12,0.16,0.1,0.31,-0.044809437894639384,0.01651913857215602,-2.712577154002953
524,0.08,0.06,0.07,0.02,0.58,0.19,-0.001870644213829105,0.01765220031138396,-0.10597229698457028
525,0.11,0.02,0.04,0.19,0.11,0.53,-0.12782285074983937,0.016293487416566613,-7.845027125369971
526,0.05,0.05,0.47,0.04,0.02,0.37,-0.1469244223842152,0.02030875178202821,-7.234537304957993
527,0.04,0.1,0.14,0.28,0.22,0.22,-0.057201798363097606,0.015443055828286733,-3.7040465953844595
528,0.75,0.01,0.1,0.06,0.07,0.01,0.12265434217763106,0.021191007926656166,5.788037199653169
529,0.33,0.16,0.1,0.22,0.17,0.02,0.03924583524022929,0.015736802250446918,2.493888822877896
530,0.19,0.33,0.15,0.11,0.19,0.03,-0.01841977546877452,0.016641038927182758,-1.1068885512121622
531,0.09,0.13,0.05,0.17,0.19,0.37,-0.09463203527250155,0.01584112209401101,-5.973821469899453
532,0.12,0.28,0.36,0.17,0.01,0.06,-0.06617606926770384,0.017901890815953267,-3.6965966303811353
533,0.46,0.33,0.03,0.08,0.07,0.03,0.026357554908236443,0.018020721721573138,1.4626248224388836
534,0.28,0.01,0.29,0.18,0.13,0.11,0.004759076729546161,0.016986480989913212,0.28016849001109534
535,0.26,0.05,0.1,0.05,0.02,0.52,-0.1213321606445231,0.01806940374866278,-6.714784966465883
536,0.05,0.05,0.4,0.02,0.39,0.09,-0.024030495432203126,0.01905255144245668,-1.2612744022647593
537,0.34,0.38,0.06,0.09,0.07,0.06,-0.012829693928581059,0.017345911937926145,-0.7396379028380424
538,0.22,0.04,0.23,0.05,0.33,0.13,0.0052069919694782765,0.01725625125513998,0.3017452569791085
539,0.37,0.37,0.03,0.11,0.02,0.1,-0.01944578435304111,0.017434238662425418,-1.1153790383144755
540,0.02,0.13,0.4,0.36,0.01,0.08,-0.06542014446102434,0.017332437412411295,-3.774434195514748
541,0.11,0.04,0.5,0.23,0.06,0.06,-0.03840916281244067,0.018550401085137575,-2.070530046016836
542,0.03,0.01,0.13,0.24,0.32,0.27,-0.050764754175655555,0.01593430851946687,-3.185877448879347
543,0.19,0.1,0.09,0.33,0.16,0.13,-0.0051187986612986555,0.014670623280129493,-0.3489148731827755
544,0.08,0.07,0.1,0.11,0.14,0.5,-0.13626149148443584,0.017007679285868604,-8.011762756936111
545,0.23,0.14,0.11,0.06,0.07,0.39,-0.09771922274101344,0.01733828309666985,-5.636038020384054
546,0.74,0.04,0.08,0.01,0.11,0.02,0.11784825033113837,0.02120652902896706,5.557168274457529
547,0.04,0.18,0.39,0.28,0.06,0.05,-0.05710485094510871,0.017412588913768342,-3.2795152534701617
548,0.11,0.07,0.31,0.02,0.46,0.03,0.015564666163997867,0.018231118001831467,0.8537417267791404
549,0.38,0.14,0.3,0.13,0.01,0.04,0.009352700651158532,0.018100041904516917,0.5167225965827482
550,0.37,0.06,0.21,0.03,0.19,0.14,0.012914809058097464,0.017845721712411236,0.7236921692618097
551,0.32,0.07,0.38,0.17,0.01,0.05,0.00043854770684941674,0.01812262426518918,0.024198907422684945
552,0.11,0.25,0.28,0.2,0.13,0.03,-0.03524066348480811,0.016718321415927075,-2.1079068052391503
553,0.22,0.2,0.1,0.05,0.2,0.23,-0.04855174925981827,0.016809735733530576,-2.8883112756479288
554,0.26,0.07,0.14,0.34,0.08,0.11,0.005324102927725595,0.015188949275918615,0.3505247684358731
555,0.09,0.13,0.19,0.07,0.41,0.11,-0.012849354384096998,0.017097783417516093,-0.7515216487613988
556,0.16,0.06,0.12,0.54,0.07,0.05,0.013339147268088861,0.014344897322773834,0.9298879572258595
557,0.14,0.13,0.07,0.25,0.15,0.26,-0.057413904478336206,0.015142554293610552,-3.791560087227964
558,0.26,0.08,0.11,0.32,0.02,0.21,-0.028952367475697065,0.01540857679872305,-1.8789773938172165
559,0.48,0.08,0.04,0.1,0.22,0.08,0.0662848993595851,0.017356542643437223,3.819015153035011
560,0.15,0.23,0.12,0.07,0.12,0.31,-0.09728572862894355,0.01696404378615273,-5.734819472014989
561,0.05,0.12,0.27,0.23,0.13,0.2,-0.0741879366248459,0.01660291180347344,-4.468369012797218
562,0.03,0.14,0.02,0.02,0.01,0.78,-0.24467697885796516,0.018865019337823533,-12.96987691750724
563,0.52,0.21,0.16,0.03,0.05,0.03,0.03958656376110931,0.0190993593383186,2.0726644836556227
564,0.16,0.15,0.03,0.47,0.09,0.1,-0.0065226232030182706,0.013959967896225488,-0.4672376936326526
565,0.37,0.17,0.14,0.04,0.12,0.16,-0.009421174097323598,0.017652084746954278,-0.5337145290416274
566,0.2,0.25,0.02,0.1,0.11,0.32,-0.08580697417176414,0.016416949226193616,-5.226730800559288
567,0.05,0.12,0.11,0.21,0.1,0.41,-0.12460267069921215,0.016121491879759118,-7.728978907693617
568,0.06,0.07,0.09,0.16,0.38,0.24,-0.038577587068671544,0.01612322388466732,-2.3926720452823096
569,0.29,0.01,0.04,0.51,0.07,0.08,0.040660328857745495,0.014505542763292946,2.803089103334943
570,0.28,0.33,0.03,0.09,0.06,0.21,-0.057778489236681885,0.01693008614065183,-3.412769950292606
571,0.43,0.2,0.13,0.03,0.05,0.16,-0.009649249362111298,0.01834874260005495,-0.5258806868914494
572,0.03,0.08,0.44,0.1,0.01,0.34,-0.1427208455017879,0.01956627194555781,-7.294227837520691
573,0.04,0.02,0.45,0.34,0.03,0.12,-0.060435295868048966,0.017876438163873982,-3.3807235711071932
574,0.1,0.04,0.37,0.2,0.02,0.27,-0.09444674912104763,0.017901439452290446,-5.275930428542348
575,0.16,0.36,0.23,0.11,0.06,0.08,-0.06221497616587797,0.017441303792351474,-3.567105814254613
576,0.24,0.03,0.13,0.18,0.14,0.28,-0.039445757222658695,0.01614203072951139,-2.4436675833197783
577,0.25,0.3,0.18,0.02,0.08,0.17,-0.06016390487696689,0.017869143764110213,-3.366915934595858
578,0.11,0.4,0.1,0.27,0.1,0.02,-0.039485657586915746,0.0156923622308633,-2.51623414027854
579,0.11,0.08,0.21,0.17,0.04,0.39,-0.11828405007242217,0.01702065077511467,-6.949443451678203
580,0.18,0.22,0.11,0.01,0.26,0.22,-0.051683739497391114,0.017145852430769055,-3.014358119905556
581,0.16,0.03,0.01,0.19,0.58,0.03,0.07293226881582297,0.016074609596853345,4.537109805148841
582,0.22,0.25,0.03,0.19,0.27,0.04,0.016203759838219683,0.015377766577709085,1.0537134736918117
583,0.03,0.08,0.31,0.18,0.34,0.06,-0.015619463957602192,0.017213834968030743,-0.90737851191268
584,0.1,0.06,0.11,0.16,0.18,0.39,-0.09495769300487583,0.01627806848128647,-5.833474230314287
585,0.09,0.21,0.12,0.11,0.31,0.16,-0.04156325101922557,0.01636825431330313,-2.539259851641324
586,0.2,0.3,0.11,0.26,0.02,0.11,-0.04429877725778168,0.015693274666216568,-2.8227873531803485
587,0.19,0.06,0.41,0.2,0.12,0.02,-0.002979883424757508,0.017593584132975917,-0.1693733012122452
588,0.06,0.15,0.13,0.09,0.51,0.06,0.009104354045877911,0.017041287302140988,0.5342527172072313
589,0.25,0.09,0.08,0.24,0.06,0.28,-0.0482166484506972,0.01567365381644061,-3.0762864240449908
590,0.29,0.02,0.28,0.05,0.07,0.29,-0.05588618154001673,0.01836009503089865,-3.0438939148171356
591,0.23,0.26,0.07,0.41,0.01,0.02,-0.00031072934518298467,0.014801598538025068,-0.02099295859056885
592,0.14,0.18,0.01,0.3,0.08,0.29,-0.07359219251124868,0.014770604629428087,-4.982341235011321
593,0.15,0.05,0.13,0.05,0.06,0.56,-0.15074224813892956,0.01801904370475477,-8.365718548046614
594,0.03,0.28,0.04,0.46,0.14,0.05,-0.029898680840398144,0.014325876978275772,-2.087040178115272
595,0.11,0.03,0.04,0.06,0.19,0.57,-0.13680107065648867,0.017370319389263606,-7.87556449543719
596,0.36,0.13,0.29,0.07,0.06,0.09,-0.0031173022364022716,0.01821886130458599,-0.17110302253728638
597,0.12,0.11,0.17,0.34,0.05,0.21,-0.05938860080639924,0.015308018381310929,-3.8795746991592908
598,0.02,0.13,0.01,0.01,0.17,0.66,-0.19393012861671668,0.018156572972210117,-10.680987481147465
599,0.12,0.11,0.26,0.1,0.03,0.38,-0.12539751088531503,0.017887987805064606,-7.010151854520572
600,0.15,0.32,0.13,0.11,0.1,0.19,-0.07734306315007491,0.01672575744293213,-4.624188974040042
601,0.43,0.08,0.1,0.1,0.01,0.28,-0.02615671102750266,0.01797464923116953,-1.4552000815762656
602,0.18,0.06,0.14,0.25,0.31,0.06,0.027288783901919012,0.015308194374911883,1.78262590829404
603,0.02,0.26,0.31,0.1,0.26,0.05,-0.05091953364419422,0.01787809936309584,-2.848151395181462
604,0.04,0.39,0.06,0.02,0.4,0.09,-0.044839411662960384,0.017606389021171138,-2.5467693352136194
605,0.11,0.32,0.1,0.08,0.3,0.09,-0.03398522167821076,0.01666411112225235,-2.039426011317744
606,0.22,0.16,0.04,0.38,0.03,0.17,-0.027189564695475052,0.014597374685137688,-1.8626338832802654
607,0.13,0.1,0.1,0.33,0.31,0.03,0.02724574571324998,0.014741144598988724,1.8482788449900356
608,0.02,0.12,0.38,0.08,0.34,0.06,-0.032201277985539914,0.018484268108501685,-1.7420910471823985
609,0.15,0.16,0.06,0.04,0.03,0.56,-0.16394423869673058,0.01781826959822307,-9.200906844123626
610,0.35,0.05,0.02,0.08,0.17,0.33,-0.028099243877021438,0.016997247633136335,-1.6531643524591375
611,0.01,0.16,0.55,0.11,0.05,0.12,-0.09952859452569335,0.020200517863990068,-4.927031831352969
612,0.29,0.13,0.43,0.02,0.04,0.09,-0.030898121393111093,0.01944949906935159,-1.5886332744579617
613,0.02,0.06,0.2,0.13,0.34,0.25,-0.06134364724061593,0.01703442672826954,-3.601157128394164
614,0.01,0.13,0.03,0.1,0.21,0.52,-0.15032482864034077,0.016944470869815948,-8.87161539568179
615,0.14,0.31,0.2,0.01,0.24,0.1,-0.0468272032558016,0.017684663118418608,-2.6478990830778666
616,0.01,0.12,0.01,0.23,0.11,0.52,-0.15315176809614892,0.015924370123683394,-9.617445896235177
617,0.3,0.06,0.01,0.14,0.19,0.3,-0.0249930734322603,0.016133651596991438,-1.5491268843887112
618,0.03,0.11,0.34,0.34,0.08,0.1,-0.055045042293149916,0.016673071543684546,-3.3014338209326506
619,0.39,0.07,0.14,0.29,0.06,0.05,0.041902240642621116,0.016153363801640338,2.59402568760112
620,0.08,0.03,0.04,0.1,0.09,0.66,-0.17673062173274232,0.01754479158793116,-10.073110349986322
621,0.12,0.02,0.1,0.68,0.04,0.04,0.017986430715490415,0.014421618739925786,1.2471852875777087
622,0.01,0.28,0.09,0.24,0.15,0.23,-0.09527723192460169,0.015700216679382026,-6.068529745180045
623,0.05,0.28,0.26,0.2,0.14,0.07,-0.05892253199526686,0.016784892993258915,-3.5104502613708117
624,0.01,0.11,0.4,0.21,0.01,0.26,-0.12073143215774147,0.018340124381856834,-6.5829123971032795
625,0.52,0.13,0.07,0.16,0.02,0.1,0.039667391130576435,0.017975777139508597,2.206713558068779
626,0.05,0.23,0.05,0.18,0.03,0.46,-0.15766063720583787,0.01636765075513437,-9.632453646799696
627,0.03,0.34,0.03,0.22,0.36,0.02,-0.014501546442053207,0.015802376656531853,-0.9176813562445398
628,0.2,0.43,0.03,0.21,0.11,0.02,-0.02287876395786256,0.01595227956396248,-1.4342002888131162
629,0.07,0.3,0.1,0.12,0.4,0.01,-0.003883514779590357,0.016563456755999833,-0.23446281997769694
630,0.01,0.54,0.2,0.04,0.03,0.18,-0.14592272578024926,0.019019662572137868,-7.672203711648029
631,0.01,0.36,0.17,0.15,0.05,0.26,-0.13503642338283695,0.0171982408260768,-7.851757906430071
632,0.25,0.06,0.19,0.48,0.01,0.01,0.026858436577270967,0.015181025321817929,1.7692109727707552
633,0.03,0.3,0.21,0.31,0.03,0.12,-0.08304112102736477,0.016101183539218203,-5.157454470666623
634,0.17,0.26,0.04,0.07,0.37,0.09,-0.002987471068226208,0.016399071157594626,-0.18217318770780933
635,0.09,0.05,0.08,0.02,0.45,0.31,-0.047045397681527344,0.017391070441640028,-2.705146749844964
636,0.45,0.17,0.18,0.03,0.05,0.12,0.005442903552732213,0.01861705909859071,0.2923610825914086
637,0.03,0.03,0.23,0.22,0.13,0.36,-0.10767245893888289,0.016802510630123568,-6.40811729324828
638,0.18,0.05,0.25,0.35,0.15,0.02,0.01797262412164376,0.01552087017031202,1.1579649803412053
639,0.08,0.02,0.24,0.21,0.27,0.18,-0.03281291599774856,0.01640386383700029,-2.0003162866870596
640,0.15,0.44,0.19,0.07,0.06,0.09,-0.07621360035280159,0.017844476845854364,-4.270991019302847
641,0.49,0.04,0.17,0.01,0.04,0.25,-0.00695694834419909,0.01928581086230928,-0.36072884847145426
642,0.18,0.12,0.16,0.17,0.29,0.08,0.006706465578363952,0.015873093539180375,0.4225052641320381
643,0.15,0.02,0.05,0.43,0.26,0.09,0.027386260583740066,0.014195310879159246,1.9292469757705009
644,0.01,0.11,0.14,0.28,0.19,0.27,-0.08130438938301865,0.015627368981334495,-5.202692115360527
645,0.07,0.11,0.26,0.14,0.29,0.13,-0.03502864656745067,0.016926476668610666,-2.0694588279207338
646,0.62,0.07,0.05,0.02,0.13,0.11,0.07138927250321245,0.019621214934735724,3.638371667639753
647,0.2,0.09,0.28,0.11,0.28,0.04,0.012979657993172144,0.01699306222232456,0.7638210125612425
648,0.2,0.02,0.04,0.11,0.51,0.12,0.043482913739028274,0.016363910562648666,2.6572446465382122
649,0.37,0.03,0.33,0.19,0.06,0.02,0.03350469908090381,0.01767416751344394,1.8956875369331143
650,0.02,0.12,0.16,0.02,0.67,0.01,0.032052788352505704,0.01860247214722432,1.7230391798913838
651,0.05,0.31,0.4,0.11,0.01,0.12,-0.10533841691463974,0.01893671390935534,-5.562655559927914
652,0.11,0.11,0.13,0.05,0.23,0.37,-0.09476210853480535,0.01715075614036931,-5.525243771133511
653,0.02,0.18,0.09,0.12,0.46,0.13,-0.02305798560074281,0.016702601991984402,-1.3805026074265772
654,0.03,0.02,0.37,0.48,0.03,0.07,-0.036659577348813255,0.016680455074587815,-2.197756427201021
655,0.26,0.25,0.3,0.09,0.08,0.02,-0.016091757750291175,0.01780238865397161,-0.9039100349436084
656,0.04,0.11,0.23,0.2,0.23,0.19,-0.0591534814511874,0.01646256484337982,-3.5932117512645734
657,0.21,0.06,0.58,0.04,0.02,0.09,-0.04903234892774769,0.020629304072835395,-2.376830006219809
658,0.13,0.09,0.33,0.21,0.13,0.11,-0.03562862789680007,0.01692234636653296,-2.1054189014392355
659,0.06,0.04,0.23,0.09,0.33,0.25,-0.05621961493377041,0.017360575272280857,-3.2383497696378005
660,0.07,0.34,0.1,0.21,0.01,0.27,-0.12065872867678273,0.01624303213150509,-7.428337745066224
661,0.05,0.1,0.23,0.03,0.32,0.27,-0.07523832535416713,0.017869002873214045,-4.210549737330377
662,0.05,0.23,0.03,0.54,0.1,0.05,-0.019844729276394937,0.013996971177348697,-1.4177873930689855
663,0.11,0.02,0.07,0.1,0.41,0.29,-0.034119596789189494,0.016551706694854812,-2.0613944784193015
664,0.07,0.29,0.11,0.16,0.26,0.11,-0.04482349357929283,0.016079416209236745,-2.7876319013089654
665,0.33,0.25,0.04,0.02,0.32,0.04,0.03443155884814137,0.017079244072201624,2.015988453738569
666,0.68,0.02,0.01,0.03,0.2,0.06,0.11424801414835141,0.02001463278424895,5.708224346652112
667,0.09,0.01,0.1,0.13,0.33,0.34,-0.06020529783805074,0.016466466026227578,-3.6562367263356026
668,0.04,0.19,0.05,0.25,0.23,0.24,-0.06819290540792101,0.015205580329403175,-4.484728891014817
669,0.02,0.07,0.2,0.64,0.03,0.04,-0.01756109779744685,0.015130198789694328,-1.1606653713901158
670,0.04,0.21,0.16,0.08,0.5,0.01,0.007461161038353153,0.017364288958086536,0.4296842246960246
671,0.12,0.1,0.02,0.2,0.37,0.19,-0.011763226247235525,0.0153354325159704,-0.7670619159247866
672,0.27,0.01,0.13,0.04,0.04,0.51,-0.11179608460963268,0.018275714724781417,-6.117193570440228
673,0.36,0.14,0.2,0.02,0.17,0.11,0.0067998848215048285,0.01783898338658227,0.3811811847203925
674,0.14,0.16,0.28,0.06,0.14,0.22,-0.07499601568713017,0.017751547032054442,-4.224759428105497
675,0.08,0.14,0.08,0.1,0.01,0.59,-0.18384852933888488,0.017549605468527348,-10.475935180912776
676,0.17,0.3,0.02,0.17,0.25,0.09,-0.015949396731366344,0.015551049413375873,-1.0256154621724656
677,0.39,0.36,0.07,0.08,0.06,0.04,0.002439677302263514,0.017716541979872255,0.13770617906334254
678,0.21,0.01,0.31,0.27,0.04,0.16,-0.029851303283778424,0.01675950342499342,-1.781156787692243
679,0.07,0.03,0.06,0.7,0.06,0.08,0.002268098296431275,0.014249767018123834,0.15916739505611224
680,0.06,0.32,0.35,0.08,0.18,0.01,-0.05304731615270081,0.018345416047937862,-2.891584252659326
681,0.03,0.27,0.08,0.06,0.46,0.1,-0.02664582458714076,0.017196309330689566,-1.5495083319760377
682,0.29,0.01,0.15,0.02,0.26,0.27,-0.019553958283781994,0.0174926847531597,-1.1178363161349472
683,0.3,0.19,0.02,0.01,0.15,0.33,-0.06123796512764592,0.017400455399701465,-3.5193311738666657
684,0.11,0.16,0.18,0.05,0.48,0.02,0.01946940925367148,0.017301851649530395,1.1252789382343316
685,0.41,0.11,0.14,0.05,0.28,0.01,0.06572493310736123,0.017378284860654535,3.782014947641143
686,0.31,0.04,0.35,0.04,0.16,0.1,0.002142499372304974,0.01840017746419983,0.11643906024675643
687,0.03,0.01,0.29,0.36,0.26,0.05,-0.0033735352555663758,0.016164220789914183,-0.2087038589370992
688,0.07,0.01,0.16,0.16,0.05,0.55,-0.1563171806497795,0.017394374256938693,-8.98665156565916
689,0.05,0.04,0.02,0.41,0.3,0.18,-0.013043674707646495,0.014394811033135608,-0.9061372655480566
690,0.08,0.2,0.09,0.2,0.06,0.37,-0.12195356938695655,0.016028380900937635,-7.608601900633797
691,0.2,0.26,0.08,0.14,0.24,0.08,-0.009069309569342057,0.015897177913019124,-0.5704980858215515
692,0.18,0.14,0.07,0.19,0.22,0.2,-0.029417196003531106,0.015420847916403227,-1.907625064652891
693,0.02,0.37,0.36,0.16,0.05,0.04,-0.08729073896811784,0.018366696491275106,-4.7526640955592825
694,0.01,0.21,0.22,0.32,0.11,0.13,-0.06900808891135433,0.01589295913740451,-4.342054133200527
695,0.23,0.11,0.18,0.28,0.05,0.15,-0.02548961443111568,0.015716407038421688,-1.6218474342641778
696,0.22,0.14,0.1,0.17,0.22,0.15,-0.011170557950596842,0.01568205187417954,-0.7123148195287594
697,0.29,0.02,0.21,0.21,0.09,0.18,-0.011321238163510224,0.016489992358961217,-0.6865520563663501
698,0.27,0.23,0.01,0.22,0.13,0.14,-0.012256492776011707,0.01536787717211327,-0.7975397407686523
699,0.26,0.02,0.23,0.03,0.39,0.07,0.03776658987806515,0.01746368263265534,2.162578802677358
700,0.16,0.07,0.52,0.02,0.01,0.22,-0.09318040374169768,0.02043361449487527,-4.560152770087115
701,0.43,0.01,0.12,0.19,0.02,0.23,0.00040215564876552867,0.01734460876445297,0.023186204671836092
702,0.32,0.26,0.09,0.03,0.08,0.22,-0.048500147821666006,0.01761077480663977,-2.754004202210345
703,0.18,0.02,0.28,0.19,0.16,0.17,-0.027371763350755828,0.01670573996086783,-1.6384645885110447
704,0.1,0.2,0.24,0.02,0.19,0.25,-0.08926125579021274,0.017896792107934965,-4.987556163801928
705,0.06,0.13,0.02,0.24,0.25,0.3,-0.06904656921200068,0.015166295016896788,-4.552632606386452
706,0.01,0.01,0.2,0.11,0.39,0.28,-0.06014821691904559,0.017433580650506205,-3.4501355817170647
707,0.03,0.15,0.08,0.65,0.03,0.06,-0.022558466956327624,0.014297172328345552,-1.5778271701742896
708,0.04,0.11,0.24,0.19,0.16,0.26,-0.08745340350189694,0.016729000005174206,-5.227652787067248
709,0.04,0.41,0.04,0.08,0.08,0.35,-0.15095979594529027,0.01727234413229408,-8.739971528418133
710,0.11,0.07,0.17,0.25,0.17,0.23,-0.05192692035051523,0.01565948850495488,-3.3160036059980396
711,0.08,0.23,0.53,0.03,0.05,0.08,-0.08657238678353141,0.020371000204865798,-4.249785769618362
712,0.11,0.06,0.18,0.18,0.14,0.33,-0.08527638769713058,0.016412586694767774,-5.195792063923485
713,0.04,0.42,0.09,0.19,0.08,0.18,-0.10433978550961742,0.01643470128544381,-6.34874852286065
714,0.05,0.09,0.43,0.09,0.04,0.3,-0.1255948270973137,0.01930366115082534,-6.506269775251614
715,0.08,0.37,0.33,0.03,0.08,0.11,-0.09535118963904263,0.01889661848325477,-5.045939289272207
716,0.12,0.49,0.17,0.09,0.1,0.03,-0.06511129723615808,0.017721689395136134,-3.6741021572146737
717,0.09,0.13,0.1,0.08,0.55,0.05,0.02638417726290511,0.017028455901919967,1.5494168945717668
718,0.18,0.36,0.18,0.13,0.04,0.11,-0.06445144103154198,0.017065594376708723,-3.7766889103789953
719,0.34,0.02,0.05,0.06,0.42,0.11,0.05958392146884186,0.016826911895299314,3.540989686021173
720,0.11,0.07,0.07,0.26,0.43,0.06,0.03180437905523091,0.015292163336894524,2.079782850507378
721,0.44,0.09,0.03,0.06,0.21,0.17,0.030527076080013336,0.017413842043879503,1.7530350857146302
722,0.23,0.05,0.08,0.37,0.04,0.23,-0.029556281234676733,0.014925724683675323,-1.9802242009061881
723,0.39,0.03,0.4,0.09,0.03,0.06,0.013456003261936196,0.01908456630069668,0.7050725203771063
724,0.01,0.31,0.1,0.08,0.09,0.41,-0.163195979789829,0.017437577271064986,-9.358867763162717
725,0.13,0.11,0.4,0.14,0.16,0.06,-0.029254843163541065,0.017880730415649682,-1.6361100740010297
726,0.04,0.24,0.22,0.09,0.14,0.27,-0.1124605753035757,0.01746924182016418,-6.437633439464219
727,0.04,0.12,0.09,0.61,0.06,0.08,-0.021321486132521765,0.014251358332424139,-1.4961020300789114
728,0.39,0.18,0.26,0.05,0.03,0.09,-0.006111558299067319,0.018508819234848047,-0.33019709261413044
729,0.06,0.04,0.39,0.15,0.15,0.21,-0.07447321349461702,0.018120164364155724,-4.109963463793722
730,0.04,0.36,0.32,0.22,0.04,0.02,-0.07231293558736189,0.01756164683144695,-4.117662556445103
731,0.15,0.1,0.11,0.2,0.32,0.12,0.0009903599156393383,0.015494728037132543,0.06391592761524935
732,0.33,0.04,0.04,0.13,0.25,0.21,0.012194428659839975,0.016233721664914498,0.7511788677636049
733,0.06,0.27,0.09,0.04,0.09,0.45,-0.16053347776257096,0.017631002225312407,-9.105181640332216
734,0.04,0.48,0.15,0.09,0.05,0.19,-0.12707034073831097,0.017870346055349786,-7.11068159199247
735,0.43,0.04,0.21,0.01,0.27,0.04,0.06250008408940991,0.018140681533799687,3.445299669307344
736,0.28,0.12,0.06,0.15,0.34,0.05,0.045819996780399296,0.015782685713640856,2.9031812209754273
737,0.16,0.19,0.44,0.11,0.02,0.08,-0.0595952672277896,0.018817239759449787,-3.1670568048037753
738,0.01,0.03,0.27,0.45,0.07,0.17,-0.05880463969248051,0.01591513862392396,-3.694887055779972
739,0.04,0.19,0.06,0.29,0.18,0.24,-0.07280441131578272,0.015001244824436731,-4.853224660208583
740,0.09,0.58,0.14,0.06,0.11,0.02,-0.0778562912869219,0.01834380130905055,-4.244283394440649
741,0.34,0.22,0.06,0.02,0.06,0.3,-0.06198976150971036,0.01783445258167776,-3.4758432436213713
742,0.18,0.15,0.15,0.13,0.28,0.11,-0.007635953339721384,0.01613301090102564,-0.4733123523294673
743,0.26,0.23,0.03,0.01,0.17,0.3,-0.06425829201982489,0.017230910855516646,-3.7292452243899783
744,0.2,0.23,0.12,0.07,0.21,0.17,-0.039213736609830324,0.016649659299210418,-2.355227569833214
745,0.46,0.05,0.03,0.12,0.03,0.31,-0.016608521671389126,0.017875422380122786,-0.9291261106007522
746,0.01,0.16,0.56,0.04,0.18,0.05,-0.06941094035894413,0.020512514930329278,-3.383833751965484
747,0.28,0.16,0.36,0.13,0.01,0.06,-0.021980558334462916,0.018127504937330022,-1.2125528808544572
748,0.28,0.09,0.03,0.02,0.49,0.09,0.0521598372041428,0.016996887846262854,3.068787514274933
749,0.12,0.08,0.38,0.18,0.11,0.13,-0.04888690145665437,0.01761119032313045,-2.775899899988393
750,0.15,0.36,0.06,0.07,0.22,0.14,-0.05200298923294361,0.0166895463461173,-3.1159019037711424
751,0.04,0.01,0.07,0.19,0.48,0.21,-0.012185964373791942,0.01627308949184523,-0.7488414772068066
752,0.01,0.25,0.18,0.34,0.05,0.17,-0.08825480197107041,0.015689874949488807,-5.62495254138057
753,0.37,0.05,0.04,0.34,0.09,0.11,0.037067680962094195,0.015384038889227746,2.4094895514109647
754,0.26,0.01,0.11,0.33,0.06,0.23,-0.020309137605229316,0.01535496568917535,-1.322642981843096
755,0.21,0.22,0.03,0.14,0.08,0.32,-0.08233646570769017,0.016161148887262188,-5.09471611715586
756,0.03,0.28,0.41,0.13,0.03,0.12,-0.10276463232473476,0.018821288499078406,-5.460021099499468
757,0.15,0.29,0.32,0.05,0.06,0.13,-0.07779308851398978,0.01839019230318804,-4.230140024174947
758,0.08,0.55,0.04,0.06,0.26,0.01,-0.04890200577312842,0.01768674406900112,-2.764895878085164
759,0.31,0.14,0.16,0.04,0.1,0.25,-0.04524692048939509,0.017617306501832505,-2.5683222622418826
760,0.01,0.31,0.01,0.26,0.02,0.39,-0.1512010377826245,0.015710222251211256,-9.62437293151387
761,0.03,0.29,0.08,0.02,0.38,0.2,-0.06753718691276331,0.017436438269073998,-3.8733361636447343
762,0.09,0.02,0.23,0.58,0.01,0.07,-0.013087929625993523,0.015257319413460695,-0.8578131761760693
763,0.31,0.17,0.01,0.28,0.2,0.03,0.04393158273769784,0.014994623929834467,2.929822244510458
764,0.02,0.33,0.03,0.1,0.19,0.33,-0.1247243462048562,0.016696759266283834,-7.46997331732003
765,0.36,0.04,0.12,0.4,0.06,0.02,0.05469147699968352,0.015441210386808122,3.5419164449963096
766,0.02,0.04,0.16,0.28,0.24,0.26,-0.06328396450221993,0.015769850299354644,-4.012971797507154
767,0.33,0.02,0.11,0.41,0.09,0.04,0.05070408423489525,0.0151278589875216,3.3517025956362456
768,0.1,0.14,0.11,0.23,0.35,0.07,0.004746174112112235,0.015422389758790716,0.307745698710988
769,0.2,0.13,0.21,0.18,0.15,0.13,-0.02354807678583127,0.01621815649066146,-1.4519576746833363
770,0.34,0.33,0.02,0.01,0.26,0.04,0.020054983037671413,0.017396420668835604,1.1528223776284294
771,0.05,0.01,0.03,0.5,0.12,0.29,-0.056428785511284725,0.014252160536825655,-3.9593144748461384
