,ALGN,CELG,FB,MRK,MSFT,THO,portfolioreturn,portfoliostandarddeviation,returnoverrisk
535,0.43,0.12,0.17,0.18,0.07,0.03,0.43096218254493446,0.010019916915136616,43.0105544981017
536,0.11,0.12,0.42,0.12,0.12,0.11,0.25681612987493385,0.010290766973210748,24.95597563752884
537,0.02,0.39,0.18,0.26,0.14,0.01,0.1581485616288058,0.007872348216785304,20.08912173010891
538,0.03,0.01,0.17,0.33,0.15,0.31,0.13942221617808576,0.006848600350518637,20.35776787114282
539,0.04,0.03,0.05,0.59,0.24,0.05,0.0967773240103539,0.006505065446384051,14.877225265143055
540,0.13,0.14,0.45,0.07,0.14,0.07,0.28263052908017283,0.010930881587008428,25.85615138454019
541,0.05,0.06,0.09,0.48,0.15,0.17,0.12276090112335987,0.0062356889630504455,19.686822394570864
542,0.13,0.38,0.01,0.21,0.13,0.14,0.2186505270759904,0.007282593049073522,30.023718969688513
543,0.03,0.02,0.07,0.03,0.3,0.55,0.1781822898120638,0.007875077003542496,22.62610127264926
544,0.39,0.05,0.2,0.16,0.19,0.01,0.41215222856354927,0.009916737019470644,41.561274414590656
545,0.36,0.28,0.02,0.15,0.01,0.18,0.3749857548207744,0.009145382974672019,41.00273939968299
546,0.15,0.12,0.14,0.29,0.02,0.28,0.22191390419172036,0.007084715431192947,31.32291005149854
547,0.12,0.23,0.38,0.13,0.03,0.11,0.25837378996101246,0.00991534297057753,26.057978097954102
548,0.49,0.05,0.19,0.02,0.1,0.15,0.4958938916109911,0.011225681874713985,44.174946087506676
549,0.25,0.29,0.13,0.22,0.07,0.04,0.3061353941025656,0.008164140805101115,37.49756421536559
550,0.06,0.08,0.46,0.3,0.09,0.01,0.1985216418908762,0.010276914880731161,19.31724103924389
551,0.08,0.73,0.01,0.03,0.04,0.11,0.22216939958943965,0.009073887145385982,24.4844790363534
552,0.04,0.15,0.34,0.01,0.06,0.4,0.21623612998676378,0.009794796297562842,22.076633695850113
553,0.2,0.01,0.08,0.25,0.2,0.26,0.2563221001927594,0.0074267970353834615,34.51314193340211
554,0.05,0.18,0.02,0.09,0.2,0.46,0.17926556109980013,0.007342215535892375,24.415731222198744
555,0.02,0.18,0.2,0.08,0.28,0.24,0.18445039846347994,0.008381981546209435,22.005583935804957
556,0.16,0.12,0.09,0.07,0.51,0.05,0.2722451332550885,0.008957487857751927,30.39302286293182
557,0.15,0.3,0.09,0.01,0.39,0.06,0.2772018310972715,0.008742451689074025,31.70756224409081
558,0.41,0.06,0.13,0.05,0.04,0.31,0.42919622714042593,0.010031140192689064,42.78638508643658
559,0.46,0.16,0.03,0.06,0.16,0.13,0.45717291492385365,0.01052830431500626,43.42322383978144
560,0.5,0.06,0.25,0.01,0.03,0.15,0.5091297061051162,0.011602015873377822,43.882865845182444
561,0.08,0.32,0.05,0.17,0.29,0.09,0.19903748089235798,0.007481586023086889,26.603647980276175
562,0.03,0.21,0.14,0.1,0.07,0.45,0.17517483484863072,0.007740132726890991,22.632019505302964
563,0.05,0.18,0.27,0.03,0.46,0.01,0.22626827573219543,0.009884105126053661,22.89213569124953
564,0.24,0.27,0.19,0.2,0.04,0.06,0.30772417721296647,0.008437374317740236,36.471556864077066
565,0.06,0.07,0.38,0.06,0.31,0.12,0.23222038944082884,0.010283119153515999,22.58268001897344
566,0.29,0.02,0.32,0.1,0.04,0.23,0.36215786342377837,0.009811489960451511,36.91160719560196
567,0.06,0.11,0.07,0.36,0.1,0.3,0.14530673425130614,0.006273261116290398,23.16287040467258
568,0.18,0.14,0.13,0.02,0.26,0.27,0.2901659060222768,0.008466488341623541,34.27228554674114
569,0.05,0.35,0.05,0.09,0.19,0.27,0.18873507397615757,0.0076101918647916485,24.800304293159204
570,0.32,0.06,0.13,0.19,0.26,0.04,0.3553388644260304,0.008986227464418345,39.542607377013525
571,0.15,0.14,0.36,0.25,0.05,0.05,0.2554203236754921,0.009242338693362937,27.635897379406067
572,0.01,0.05,0.28,0.27,0.22,0.17,0.15175919344676286,0.008243417971043327,18.409741442184266
573,0.04,0.3,0.39,0.06,0.11,0.1,0.22181058219001504,0.010465996745598765,21.19345033078597
574,0.02,0.25,0.27,0.09,0.28,0.09,0.19373344681724572,0.00914999270205934,21.173071184378447
575,0.13,0.16,0.26,0.18,0.01,0.26,0.24024558178675282,0.008328176436579095,28.84732133334062
576,0.17,0.02,0.04,0.11,0.53,0.13,0.26404456213027167,0.008851565456260486,29.83026713580022
577,0.18,0.28,0.11,0.2,0.09,0.14,0.2602654097863469,0.007629682308940053,34.11222109227036
578,0.02,0.15,0.5,0.04,0.22,0.07,0.222448332913149,0.01184596564432351,18.778404360791342
579,0.18,0.02,0.03,0.19,0.18,0.4,0.24579907318640815,0.00737299804232007,33.337737481490265
580,0.46,0.24,0.11,0.08,0.03,0.08,0.46213049881015794,0.010519138041456402,43.932354246981134
581,0.12,0.06,0.1,0.01,0.3,0.41,0.24639392233575083,0.00820462135893448,30.031114363058137
582,0.13,0.22,0.09,0.31,0.21,0.04,0.2097569349224146,0.0070991900138911235,29.546601022367216
583,0.22,0.44,0.17,0.06,0.06,0.05,0.31999477534111215,0.00907056625158558,35.278368126706035
584,0.02,0.66,0.1,0.07,0.01,0.14,0.18295378702459814,0.00899760174322803,20.333616917674398
585,0.1,0.32,0.03,0.17,0.22,0.16,0.20772770695746237,0.007308030049455334,28.42458303423975
586,0.04,0.13,0.05,0.22,0.28,0.28,0.15739537743890417,0.006928888951724147,22.715817577035747
587,0.03,0.08,0.08,0.4,0.08,0.33,0.11861549212242369,0.006134916155942194,19.334492779911
588,0.01,0.34,0.01,0.19,0.1,0.35,0.1388793880465241,0.007042890466399581,19.719089585319235
589,0.03,0.14,0.14,0.35,0.19,0.15,0.1390624569619733,0.006823814675257542,20.378990869461862
590,0.07,0.35,0.04,0.41,0.04,0.09,0.14784697227764904,0.006570669684645321,22.501050786823974
591,0.02,0.01,0.13,0.06,0.53,0.25,0.18135983981931345,0.008831858558958712,20.534731009176852
592,0.18,0.24,0.04,0.08,0.06,0.4,0.26760760513871334,0.007906066397631877,33.84838827294323
593,0.19,0.12,0.13,0.21,0.25,0.1,0.2672428487716321,0.00783171062202898,34.12317712811468
594,0.12,0.22,0.2,0.13,0.17,0.16,0.24163451901430386,0.008155256973097246,29.62929553433
595,0.23,0.02,0.05,0.57,0.06,0.07,0.22048951994226834,0.0071582474885375025,30.802164956623542
596,0.06,0.27,0.05,0.2,0.06,0.36,0.17157799149573005,0.006982551376680573,24.572392273223247
597,0.38,0.11,0.02,0.16,0.28,0.05,0.3896353600557751,0.009555980735349428,40.773979233176796
598,0.48,0.02,0.02,0.2,0.17,0.11,0.4435086046690623,0.010511033676526152,42.1945755591604
599,0.02,0.35,0.26,0.31,0.04,0.02,0.15516471881801586,0.008330651684426859,18.625759988030403
600,0.11,0.05,0.24,0.27,0.18,0.15,0.21264027114370082,0.007846056016461139,27.101548943517415
601,0.01,0.02,0.38,0.11,0.44,0.04,0.19377068096743857,0.01060415188126561,18.273095589075243
602,0.02,0.31,0.08,0.08,0.22,0.29,0.17320301937990132,0.007713728708876182,22.45386452087649
603,0.03,0.01,0.15,0.21,0.36,0.24,0.16215477923913413,0.007680700797567413,21.111977085540275
604,0.19,0.55,0.08,0.03,0.08,0.07,0.29863826914253294,0.00890572404429473,33.53329472788341
605,0.32,0.03,0.18,0.08,0.01,0.38,0.36820970101009565,0.009215028349941938,39.957522324108275
606,0.31,0.15,0.32,0.08,0.07,0.07,0.3843629663062947,0.01016726387254667,37.80397274276904
607,0.01,0.41,0.27,0.06,0.15,0.1,0.19310807673098007,0.009458785275851412,20.415737444002595
608,0.13,0.11,0.47,0.11,0.03,0.15,0.2741601814727514,0.010903325693905916,25.144638357999792
609,0.06,0.26,0.54,0.04,0.04,0.06,0.2519223489012474,0.012387643990302835,20.336582896509988
610,0.46,0.05,0.28,0.1,0.06,0.05,0.47299798141094623,0.011080673161520645,42.68675508393344
611,0.16,0.24,0.05,0.02,0.05,0.48,0.2640730566611549,0.008177675688719572,32.2919453782475
612,0.15,0.02,0.04,0.08,0.04,0.67,0.2387195948011246,0.007834812885263439,30.469086919757096
613,0.56,0.11,0.11,0.01,0.08,0.13,0.5364159107956471,0.011914150290631927,45.023429930830225
614,0.04,0.01,0.01,0.2,0.25,0.49,0.1502675765332226,0.006881309941386235,21.83705977687023
615,0.37,0.07,0.09,0.02,0.14,0.31,0.4059850962432115,0.009673081930457857,41.97060452521102
616,0.24,0.11,0.1,0.06,0.31,0.18,0.3213579427316104,0.00867665444429525,37.03707976326032
617,0.03,0.02,0.12,0.07,0.32,0.44,0.17869830270332945,0.007888061944802204,22.654272234903246
618,0.05,0.07,0.09,0.48,0.04,0.27,0.11943832879505847,0.0060586529664203035,19.713677191454565
619,0.15,0.18,0.04,0.08,0.39,0.16,0.25639289333037907,0.008169192126392402,31.38534256062414
620,0.34,0.13,0.05,0.2,0.03,0.25,0.35272432864371794,0.008670236703818647,40.68220288476864
621,0.37,0.02,0.07,0.22,0.13,0.19,0.3714178207809658,0.009022447681229015,41.16597113150255
622,0.23,0.15,0.39,0.13,0.02,0.08,0.32984332054859705,0.010220190231241683,32.27369677917662
623,0.08,0.13,0.01,0.26,0.3,0.22,0.17413926778034075,0.0069048240758497175,25.21994273386479
624,0.37,0.16,0.14,0.19,0.09,0.05,0.38795746521593816,0.009250934545327012,41.93711060380487
625,0.48,0.23,0.02,0.12,0.05,0.1,0.45927049798403685,0.010581576185756524,43.4028437655861
626,0.2,0.37,0.14,0.06,0.02,0.21,0.2991677321273886,0.008642282341733747,34.616750563991864
627,0.1,0.51,0.23,0.02,0.09,0.05,0.2563372343753081,0.009517088120134761,26.93441850485654
628,0.22,0.06,0.08,0.04,0.21,0.39,0.3034315337009652,0.008351510329657998,36.33253408349565
629,0.41,0.05,0.16,0.1,0.11,0.17,0.4271775922294086,0.009965867848073386,42.86406349568353
630,0.14,0.16,0.03,0.25,0.33,0.09,0.22024356291759167,0.0073920557003169796,29.794629781827453
631,0.44,0.03,0.31,0.07,0.11,0.04,0.4685723197246043,0.011203947396245435,41.82207423444598
632,0.03,0.64,0.03,0.13,0.07,0.1,0.1737128588923473,0.008284111791582989,20.969400614420366
633,0.06,0.03,0.12,0.01,0.38,0.4,0.21016638540626537,0.008368930645629422,25.112692924038313
634,0.05,0.08,0.02,0.52,0.1,0.23,0.10762141535082964,0.005942718595320942,18.109794974233917
635,0.53,0.09,0.16,0.03,0.15,0.04,0.5208022031695686,0.01164330619855702,44.7297523820264
636,0.07,0.02,0.01,0.41,0.38,0.11,0.14353232671649782,0.0070547960959867545,20.345354389214556
637,0.29,0.26,0.01,0.26,0.07,0.11,0.31173322430155115,0.008094480739039692,38.51182482874552
638,0.51,0.07,0.02,0.15,0.11,0.14,0.4709270906063776,0.010909653500488236,43.1660905257259
639,0.02,0.14,0.04,0.06,0.33,0.41,0.16892403894480185,0.007684698958996999,21.981868105195066
640,0.03,0.35,0.2,0.09,0.14,0.19,0.1912328251174579,0.00847011484177642,22.577359184583504
641,0.12,0.03,0.21,0.06,0.15,0.43,0.24561325183056792,0.008327416265473155,29.494532757888074
642,0.03,0.21,0.46,0.13,0.09,0.08,0.20879627383016205,0.010934556355924874,19.0950841564803
643,0.24,0.11,0.15,0.2,0.07,0.23,0.29812580194896926,0.007983974268665152,37.34052639911791
644,0.09,0.35,0.24,0.14,0.08,0.1,0.22653424182544893,0.008628726241507735,26.253497385943906
645,0.07,0.23,0.07,0.1,0.51,0.02,0.20925531331514616,0.008542646595016783,24.495372831788675
646,0.26,0.07,0.39,0.12,0.1,0.06,0.3511409783849582,0.010366162355273446,33.87376797222617
647,0.14,0.03,0.1,0.19,0.03,0.51,0.22256479365199688,0.007247331960871646,30.709893634460855
648,0.24,0.2,0.25,0.28,0.02,0.01,0.2994684256885744,0.008571326774546315,34.93839793599812
649,0.33,0.13,0.07,0.08,0.24,0.15,0.37344829425432285,0.009154287873971389,40.79490391777579
650,0.34,0.11,0.19,0.08,0.14,0.14,0.3900873418493885,0.009498774068662142,41.06712498156412
651,0.13,0.03,0.03,0.56,0.1,0.15,0.15445764576994098,0.006352704624788006,24.313682894566398
652,0.12,0.19,0.01,0.31,0.14,0.23,0.19024174278136843,0.006623687049563821,28.721426806222087
653,0.04,0.06,0.22,0.43,0.14,0.11,0.13846094813184906,0.007184478670558842,19.272233168322416
654,0.02,0.44,0.16,0.03,0.1,0.25,0.1908612237393837,0.008696340244763895,21.947304080506978
655,0.58,0.11,0.04,0.1,0.15,0.02,0.5304357985912619,0.011991257970064267,44.235208675809936
656,0.04,0.51,0.12,0.03,0.2,0.1,0.2055090292321622,0.008656915657605077,23.739289760969665
657,0.01,0.14,0.46,0.2,0.14,0.05,0.1839882840889441,0.010695697624122069,17.202083543760086
658,0.35,0.02,0.3,0.13,0.12,0.08,0.39814015468056885,0.01010958027217818,39.38246138430303
659,0.21,0.03,0.07,0.53,0.04,0.12,0.21515603311999196,0.006920317581168231,31.09048545770223
660,0.22,0.16,0.28,0.05,0.18,0.11,0.32803459176839844,0.009483606679486375,34.58964535907604
661,0.21,0.08,0.29,0.1,0.31,0.01,0.31640708548394836,0.009629537999793316,32.85797153412132
662,0.41,0.28,0.09,0.05,0.11,0.06,0.4350090149651294,0.010066915202035363,43.211749203686324
663,0.31,0.18,0.06,0.02,0.01,0.42,0.36203826226527513,0.00915252330676256,39.55611475993451
664,0.18,0.46,0.09,0.03,0.07,0.17,0.2894504958161391,0.00864384274325179,33.48632135193711
665,0.33,0.06,0.02,0.33,0.02,0.24,0.3200693422680084,0.008265300661336525,38.72446452737416
666,0.05,0.06,0.09,0.39,0.33,0.08,0.14232141449516886,0.006987072773853823,20.369247480539606
667,0.29,0.12,0.07,0.02,0.47,0.03,0.3630488472609578,0.009747253427553327,37.24627147117147
668,0.12,0.53,0.01,0.12,0.1,0.12,0.23002386338975178,0.007986344141964545,28.80214767869603
669,0.15,0.14,0.33,0.02,0.3,0.06,0.29484693283979785,0.010059234173001533,29.311071575523297
670,0.26,0.01,0.27,0.21,0.13,0.12,0.3223630457012403,0.00893005044628181,36.098681372562915
671,0.1,0.01,0.03,0.11,0.42,0.33,0.21197692040906876,0.007926154082737162,26.7439817843998
672,0.09,0.18,0.1,0.05,0.45,0.13,0.22979251151291893,0.008512283443729082,26.995401766397347
673,0.25,0.3,0.11,0.09,0.16,0.09,0.3267116502462318,0.008568641284271317,38.12875803844735
674,0.2,0.02,0.34,0.29,0.11,0.04,0.278096003700916,0.009060049880644966,30.69475415306642
675,0.09,0.15,0.03,0.38,0.1,0.25,0.1591734418436419,0.0062733614081375896,25.372911185567528
676,0.37,0.2,0.12,0.26,0.01,0.04,0.37389786287134735,0.00902721784138236,41.41894761388537
677,0.33,0.08,0.08,0.1,0.24,0.17,0.36976374899867887,0.009102319449117545,40.62302483072344
678,0.12,0.14,0.09,0.26,0.05,0.34,0.20224312640807218,0.006845456156387871,29.544141659478456
679,0.11,0.03,0.04,0.21,0.06,0.55,0.19347321056133412,0.006926869412593591,27.930829792977573
680,0.25,0.46,0.01,0.15,0.12,0.01,0.3105754994992243,0.008424702257255242,36.86486358989848
681,0.01,0.55,0.05,0.24,0.12,0.03,0.1444975322827321,0.007630030576334086,18.93800173369124
682,0.08,0.15,0.23,0.27,0.21,0.06,0.1961073187484012,0.007901793433850753,24.818077109974883
683,0.32,0.08,0.06,0.05,0.18,0.31,0.3662277808686774,0.009055007009352268,40.44478159878032
684,0.03,0.41,0.25,0.04,0.12,0.15,0.20614508354537525,0.009297599699496714,22.171860502505183
685,0.13,0.57,0.05,0.13,0.05,0.07,0.23969680820715183,0.00824144732946327,29.084309906372024
686,0.45,0.05,0.17,0.08,0.19,0.06,0.4608000660686922,0.01063575186063557,43.325575108063475
687,0.47,0.15,0.02,0.07,0.14,0.15,0.4601493975007462,0.010607710125860375,43.37876808859576
688,0.05,0.47,0.26,0.06,0.13,0.03,0.22024983865471787,0.009501035285021754,23.181667265454596
689,0.18,0.1,0.01,0.14,0.14,0.43,0.2525868657341667,0.007526649358481311,33.55900530287655
690,0.06,0.11,0.05,0.35,0.22,0.21,0.14849621136740157,0.006463589453489277,22.9742641354237
691,0.05,0.43,0.06,0.09,0.01,0.36,0.18682457607217667,0.007961839433629707,23.465001728502028
692,0.12,0.28,0.07,0.31,0.16,0.06,0.2012681216850171,0.006957137693605775,28.929730953866315
693,0.13,0.06,0.26,0.14,0.07,0.34,0.2445655345892366,0.008363631276935183,29.241549094074436
694,0.05,0.01,0.41,0.2,0.18,0.15,0.20142813809632673,0.009841633501679782,20.46694159683418
695,0.08,0.02,0.39,0.3,0.09,0.12,0.20148801979508005,0.009220655315140994,21.85181127682128
696,0.01,0.2,0.05,0.13,0.18,0.43,0.15007582107631054,0.0071855404845878835,20.88580829767852
697,0.15,0.01,0.14,0.61,0.01,0.08,0.1694426251823414,0.006740354495526673,25.13853318765271
698,0.1,0.09,0.02,0.41,0.22,0.16,0.161994797426794,0.006484915580856501,24.98024768510532
699,0.51,0.12,0.11,0.01,0.07,0.18,0.5029974697178426,0.01128429535985023,44.575000359129085
700,0.36,0.02,0.13,0.3,0.17,0.02,0.361077263229171,0.008999042669445094,40.12396390286658
701,0.23,0.21,0.3,0.07,0.13,0.06,0.3342347855880278,0.009660019957248923,34.599802802396546
702,0.5,0.2,0.01,0.03,0.19,0.07,0.4885882030040776,0.011167100439973132,43.75246785236698
703,0.06,0.11,0.15,0.2,0.16,0.32,0.18071654977722218,0.007230821315514451,24.992534304433267
704,0.08,0.17,0.12,0.09,0.18,0.36,0.2100006787839624,0.007649050774697473,27.45447572117445
705,0.01,0.2,0.08,0.32,0.31,0.08,0.12941402304784874,0.007008451421585234,18.46542342424865
706,0.16,0.1,0.03,0.33,0.12,0.26,0.21233776386681902,0.006736042337012815,31.5226290517917
707,0.23,0.09,0.13,0.13,0.14,0.28,0.30121755104871467,0.008107484126722882,37.15302384075952
708,0.15,0.57,0.02,0.08,0.08,0.1,0.258083487909998,0.008412913279931326,30.677065045427966
709,0.15,0.22,0.23,0.02,0.04,0.34,0.27737528777554155,0.00892423910701622,31.08111340914988
710,0.41,0.11,0.06,0.06,0.27,0.09,0.4290731531752417,0.010131025784690871,42.35238980672815
711,0.42,0.14,0.25,0.04,0.02,0.13,0.45372510709120306,0.010692962358435398,42.43212422171029
712,0.18,0.12,0.1,0.26,0.17,0.17,0.2468452284420482,0.007292187147205105,33.850643635312785
713,0.06,0.23,0.2,0.05,0.37,0.09,0.22059115214748842,0.008874083216322456,24.857908898323863
714,0.28,0.03,0.11,0.02,0.32,0.24,0.3526726521436311,0.009197340789285104,38.34506736495993
715,0.12,0.11,0.04,0.26,0.17,0.3,0.19930847746946617,0.006769724976868343,29.441148370205397
716,0.04,0.49,0.08,0.13,0.18,0.08,0.18439544391540091,0.007940447867667922,23.222297657318055
717,0.13,0.11,0.03,0.55,0.1,0.08,0.15892137314499333,0.006403465704944563,24.81802518631107
718,0.27,0.29,0.15,0.01,0.06,0.22,0.35306331141245106,0.009160811680489517,38.54061449209758
719,0.26,0.55,0.02,0.08,0.01,0.08,0.32858958556681317,0.009025832630548819,36.4054596419913
720,0.36,0.12,0.3,0.11,0.1,0.01,0.4108654679484059,0.010309918384665872,39.85147627933637
721,0.14,0.5,0.27,0.04,0.04,0.01,0.28272888061089424,0.009842568795185577,28.725110943515993
722,0.19,0.08,0.11,0.39,0.12,0.11,0.2320212401241655,0.0070611196318595745,32.85898727409916
723,0.09,0.14,0.03,0.23,0.47,0.04,0.19375403650665665,0.00787688681289488,24.597793659986465
724,0.02,0.15,0.64,0.12,0.06,0.01,0.22144818521278029,0.013452474075669508,16.461521053089943
725,0.06,0.11,0.08,0.06,0.01,0.68,0.1885150695604519,0.007824321748189922,24.093471054416053
726,0.03,0.1,0.04,0.57,0.18,0.08,0.09249746735688362,0.006216818739784971,14.878585210300493
727,0.44,0.07,0.11,0.04,0.32,0.02,0.4581990277789102,0.01076052910995685,42.581458875933244
728,0.06,0.06,0.09,0.16,0.42,0.21,0.18657877561844216,0.007818836402421706,23.86272918572048
729,0.03,0.16,0.2,0.12,0.13,0.36,0.1793570306978657,0.00795663371949175,22.541823215826327
730,0.02,0.26,0.15,0.5,0.01,0.06,0.10941263950463367,0.006757995563027697,16.19010229944794
731,0.14,0.06,0.21,0.32,0.13,0.14,0.2203823565527436,0.0074898797190965675,29.424018117520077
732,0.25,0.25,0.03,0.02,0.06,0.39,0.32265330124825053,0.008647835191322843,37.31029721426674
733,0.05,0.29,0.09,0.06,0.49,0.02,0.2057729225196767,0.00869958852931619,23.65317874819661
734,0.06,0.02,0.18,0.06,0.53,0.15,0.21434491177164056,0.009209110928303448,23.275310009880435
735,0.18,0.12,0.15,0.38,0.15,0.02,0.2340026181910552,0.007337038016175128,31.893335931363094
736,0.08,0.2,0.33,0.15,0.08,0.16,0.2233228737398503,0.009167372509046519,24.360619525329806
737,0.19,0.08,0.36,0.17,0.13,0.07,0.2946628264400899,0.009598113544807801,30.700077162505625
738,0.29,0.02,0.34,0.09,0.25,0.01,0.3730507083729938,0.010397836908803157,35.87772261143629
739,0.03,0.24,0.09,0.05,0.37,0.22,0.1880141195853567,0.00811531719463456,23.167809104203858
740,0.09,0.07,0.3,0.21,0.18,0.15,0.21603436057553393,0.008584594011159536,25.165355553762968
741,0.24,0.03,0.39,0.11,0.08,0.15,0.33710947786842027,0.010213956444119546,33.004789056301824
742,0.26,0.26,0.1,0.02,0.19,0.17,0.3422718066705411,0.008851270378195181,38.669229618577305
743,0.15,0.1,0.26,0.07,0.2,0.22,0.2743056164967277,0.008877469398272485,30.899077675233247
744,0.2,0.25,0.12,0.08,0.33,0.02,0.29978711568626293,0.00862916900044607,34.74113389954073
745,0.2,0.38,0.23,0.06,0.02,0.11,0.31007243545211816,0.009251774038004678,33.514916617979914
746,0.06,0.47,0.1,0.21,0.12,0.04,0.18534714297567548,0.007680090782554727,24.133457301922814
747,0.17,0.06,0.13,0.24,0.26,0.14,0.24747013987945246,0.007622283366571151,32.466667529676975
748,0.15,0.05,0.17,0.22,0.19,0.22,0.23905472204689104,0.007588602976034886,31.501809068393154
749,0.11,0.15,0.01,0.08,0.62,0.03,0.23272967082686746,0.009118038140447064,25.524094903101222
750,0.12,0.17,0.29,0.25,0.15,0.02,0.2316228056784453,0.008561681187277627,27.053425677964867
751,0.03,0.01,0.25,0.03,0.2,0.48,0.19552395563301794,0.008755630814526835,22.331224302949813
752,0.21,0.31,0.1,0.12,0.08,0.18,0.2919574218801483,0.008109752629588605,36.000780198268366
753,0.02,0.32,0.05,0.38,0.17,0.06,0.12332399030775723,0.006621761386909312,18.624046247205285
754,0.2,0.24,0.01,0.03,0.1,0.42,0.2863299931628016,0.008234323916622602,34.77273860757265
755,0.03,0.08,0.35,0.18,0.33,0.03,0.19165507461912845,0.009686030821231475,19.78675044054439
756,0.55,0.2,0.15,0.01,0.03,0.06,0.5360607445872458,0.01188158139401404,45.11695260172304
757,0.29,0.3,0.09,0.15,0.14,0.03,0.34144975630934815,0.008614568540098422,39.636315471865416
758,0.04,0.22,0.02,0.31,0.09,0.32,0.13731963388764948,0.006390740447890143,21.487280700467903
759,0.4,0.09,0.31,0.02,0.1,0.08,0.4512054337267979,0.010986590069333045,41.068742064587546
760,0.01,0.01,0.25,0.26,0.08,0.39,0.14356887915363364,0.007677011852640181,18.701140744527997
761,0.07,0.07,0.08,0.04,0.57,0.17,0.21552839658526965,0.008959176033056399,24.056720817856586
762,0.09,0.35,0.09,0.21,0.15,0.11,0.2008129104167341,0.007333888419998322,27.38150608743241
763,0.12,0.27,0.09,0.04,0.16,0.32,0.2437921897189816,0.00797020006681308,30.587963623912266
764,0.15,0.43,0.03,0.07,0.01,0.31,0.25322293275389085,0.008183880577231056,30.94167007500085
765,0.6,0.13,0.09,0.05,0.08,0.05,0.555569819376293,0.012317910613542215,45.10260195958102
766,0.28,0.03,0.06,0.05,0.07,0.51,0.33392153173866873,0.008725087193381914,38.27142632934973
767,0.01,0.08,0.05,0.04,0.32,0.5,0.16385087069881468,0.007789100480758192,21.035916933358834
768,0.45,0.04,0.2,0.23,0.06,0.02,0.4370475274112203,0.01024514526063168,42.658987871126925
769,0.13,0.07,0.32,0.01,0.43,0.04,0.2835699012903215,0.010322202157553832,27.471841469681333
770,0.11,0.07,0.62,0.01,0.12,0.07,0.2948967096116082,0.013318620850918764,22.141685157383634
771,0.11,0.08,0.22,0.17,0.05,0.37,0.22206546143428038,0.00786906630501783,28.220052141723215
772,0.03,0.29,0.06,0.31,0.1,0.21,0.1382382791959778,0.006617276833716025,20.890508689561376
773,0.23,0.04,0.37,0.16,0.18,0.02,0.32429532476204037,0.009995006397201528,32.445734587307406
774,0.11,0.3,0.01,0.2,0.25,0.13,0.20783806623539597,0.007239376371272238,28.709388153951
775,0.29,0.15,0.14,0.31,0.08,0.03,0.31570312976432097,0.008178180927013607,38.6030992199637
776,0.29,0.19,0.07,0.14,0.25,0.06,0.34023111384522636,0.008654655805779869,39.311917363369744
777,0.05,0.01,0.05,0.31,0.45,0.13,0.15183261523861585,0.007523732535439081,20.18049080339284
778,0.06,0.15,0.01,0.65,0.09,0.04,0.09587167510591972,0.006228025683280906,15.39359019717703
779,0.41,0.06,0.04,0.14,0.21,0.14,0.4108510208927213,0.009786895546254736,41.97970837135851
780,0.01,0.08,0.03,0.16,0.68,0.04,0.15557168900662285,0.00913566317133886,17.02905263568549
781,0.2,0.09,0.37,0.03,0.16,0.15,0.3249288914873058,0.010249640809497173,31.701490571867772
782,0.09,0.26,0.53,0.01,0.08,0.03,0.2766723763243685,0.012360156327353444,22.384213354331383
783,0.12,0.02,0.22,0.19,0.22,0.23,0.22923783059128947,0.007984446168519862,28.710548703440633
784,0.01,0.11,0.27,0.21,0.29,0.11,0.16417181108510812,0.008580246272277204,19.13369452058126
785,0.1,0.08,0.48,0.02,0.03,0.29,0.26766601450445004,0.011291297468591024,23.705514379460464
786,0.17,0.06,0.01,0.26,0.44,0.06,0.23646296337166295,0.008042179401582809,29.402846114714112
787,0.08,0.29,0.28,0.03,0.04,0.28,0.23748320691164332,0.009323571491352706,25.471270009770492
788,0.33,0.05,0.24,0.23,0.07,0.08,0.36214836317114807,0.009181863947378344,39.44170434746538
789,0.12,0.39,0.1,0.06,0.11,0.22,0.2447228293482705,0.008135581748112,30.080556858157387
790,0.01,0.12,0.27,0.47,0.04,0.09,0.11709800522322386,0.007608966401491192,15.389475921496407
791,0.18,0.07,0.09,0.1,0.34,0.22,0.273562255355452,0.008180232076787313,33.44186971561939
792,0.53,0.06,0.17,0.2,0.03,0.01,0.4912999904873229,0.01117204056689655,43.97585092405369
793,0.29,0.14,0.17,0.25,0.04,0.11,0.3265134143734151,0.008382578669072514,38.95142858343636
794,0.25,0.15,0.26,0.22,0.09,0.03,0.3168402189312999,0.008837066879173567,35.85354996893839
795,0.02,0.04,0.27,0.5,0.14,0.03,0.11967800398865439,0.007682608301192622,15.577782869663677
796,0.04,0.02,0.21,0.12,0.36,0.25,0.1897563418392441,0.008418354391636114,22.540788022392203
797,0.1,0.36,0.02,0.07,0.34,0.11,0.22708632271994036,0.008018331139653662,28.32089605241085
798,0.02,0.28,0.34,0.06,0.27,0.03,0.20720780495696914,0.0100885697772265,20.53886819762213
799,0.08,0.44,0.02,0.37,0.02,0.07,0.16086501733347658,0.00690042321507695,23.31234075353488
800,0.17,0.18,0.04,0.02,0.33,0.26,0.27677166658066404,0.008308000434176925,33.31387242616145
801,0.28,0.19,0.04,0.38,0.09,0.02,0.28861032603464126,0.007777768038003728,37.10708838633829
802,0.24,0.23,0.41,0.02,0.02,0.08,0.3583583721086179,0.011008091966338137,32.554085958261346
